movieId,averageRating
393,1.9003150315031503
394,0.5
395,0.5
396,0.5
397,0.5
398,0.5
399,0.5
400,0.5
401,0.5
402,0.5
403,0.5
404,0.5
405,2.441018766756032
406,0.5
407,3.2433517310587057
408,0.5
409,0.5
410,3.0116337743888764
411,0.5
412,3.559560387615221
413,2.8108767648596826
414,0.5
415,2.808373042886317
416,2.6982864137086904
417,3.520618556701031
418,0.5
419,2.4867267124911114
420,2.7501075885812654
421,3.2872470876762723
422,3.2334615384615386
423,2.999084249084249
424,0.5
425,0.5
426,3.1090698444223768
427,2.5480831708901883
428,3.823092998955068
429,2.38168210976479
430,0.5
431,3.719788264444194
432,2.72972972972973
433,2.922173913043478
434,3.0492658841872755
435,2.5814764286797027
436,2.6253164556962023
437,2.5922388059701493
438,0.5
439,0.5
440,3.6009041187632547
441,3.689785470502194
442,3.0712903582485627
443,0.5
444,2.414920368818106
445,2.884968445209409
446,3.889400921658986
447,0.5
448,3.555778344877871
449,0.5
450,3.3467272727272728
451,0.5
452,3.5517560073937156
453,0.5
454,3.4994205537850256
455,2.617824773413897
456,0.5
457,3.9721584270115637
458,0.5
459,2.7577220077220077
460,0.5
461,0.5
462,0.5
463,0.5
464,2.917576961271102
465,0.5
466,2.939754383254808
467,0.5
468,3.3125465653404857
469,3.25762572135202
470,0.5
471,3.6579813752234034
472,0.5
473,2.2987616099071206
474,3.7212436096910424
475,3.9152097902097904
476,0.5
477,3.546511627906977
478,0.5
479,2.923855633802817
480,3.6791749812920926
481,3.337772882034849
482,3.424043062200957
483,0.5
484,0.5
485,2.7995211310428703
486,0.5
487,0.5
488,0.5
489,2.7613019891500903
490,3.3599659284497445
491,3.405329593267882
492,3.653225806451613
493,3.6256521739130436
494,3.353110599078341
495,0.5
496,0.5
497,3.8821461326811373
498,0.5
499,0.5
500,3.3863104638240626
501,3.842433697347894
502,2.276491024898668
503,0.5
504,2.9837962962962963
505,2.502859477124183
506,3.4952830188679247
507,3.5279832743647477
508,3.8021304391518442
509,3.6811163895486936
510,0.5
511,3.144299674267101
512,2.9323979591836733
513,0.5
514,3.4613768961493583
515,3.8977364185110663
516,3.088179218303146
517,3.130988477865373
518,2.6764192139737992
519,2.1958697040664252
520,3.0674973674973676
521,3.310518369401107
522,3.5399022801302933
523,0.5
524,3.5334577630305546
525,0.5
526,0.5
527,4.247579083279535
528,0.5
529,3.8492079306565707
530,0.5
531,3.5358059914407987
532,3.061026102610261
533,2.9327927432655305
534,3.890470852017937
535,3.778046421663443
536,0.5
537,3.1484602917341977
538,3.7011101622544835
539,3.5094537441802607
540,2.719010989010989
541,4.115838373930576
542,2.8498035660320338
543,3.2368374868374867
544,2.9290573372206024
546,2.06153416495997
547,0.5
548,2.9001919385796544
549,3.8902714932126696
550,3.0871694417238
551,3.738263445761167
552,3.213334986772487
553,3.703341938184609
554,0.5
555,3.810891994253624
556,3.9756944444444446
558,2.8234113712374582
559,0.5
560,0.5
561,0.5
562,3.7871954380508037
563,0.5
564,0.5
565,0.5
566,0.5
567,0.5
568,0.5
569,2.938267614738203
570,0.5
571,0.5
572,0.5
573,0.5
574,3.304075235109718
575,2.9883320581484316
576,0.5
577,0.5
579,0.5
580,0.5
581,3.9786446469248293
582,0.5
583,0.5
584,0.5
585,2.6616823476702507
586,3.141875423155044
587,3.4342123720016833
588,3.6987526802388584
589,3.94637410899458
590,3.7256878529376425
591,0.5
592,3.4069031965540693
593,4.151341616415071
594,3.5823021181716834
595,3.6809198555552447
596,3.4825773034060585
597,3.42649120757142
598,0.5
599,3.958682820751786
600,0.5
601,0.5
602,0.5
603,0.5
604,0.5
605,3.277880184331797
606,2.5735607675906182
607,0.5
608,4.111421282646425
609,3.0086318515321535
610,3.37419399094526
611,2.51196032672112
612,2.710561949898443
613,3.6044005388414906
614,0.5
615,0.5
616,3.387031840917409
617,0.5
618,0.5
619,0.5
620,0.5
621,0.5
623,0.5
625,0.5
626,0.5
627,3.528050896471949
628,3.760456621004566
629,0.5
630,0.5
631,2.723913043478261
632,0.5
633,0.5
634,0.5
635,3.635820895522388
636,0.5
637,2.8339229193818656
638,0.5
639,2.9309366130558185
640,2.9695910520796924
641,0.5
642,0.5
643,0.5
644,0.5
645,0.5
647,3.5356705241660995
648,3.4016470905899823
649,0.5
650,3.4545823195458234
651,0.5
652,0.5
653,3.219017015993573
654,0.5
655,0.5
656,2.8708260105448153
657,0.5
658,0.5
659,0.5
660,0.5
661,3.30327868852459
662,3.24546485260771
663,3.360618014464168
664,0.5
665,3.94602048857368
666,0.5
667,0.5
668,0.5
670,0.5
671,3.674145843957165
672,0.5
673,2.7609040814420474
674,2.9683322724379377
675,0.5
676,0.5
678,4.067164179104478
679,0.5
680,3.555038103302286
681,0.5
682,0.5
683,0.5
684,0.5
685,0.5
687,0.5
688,2.5953703703703703
690,0.5
691,3.0554054054054056
692,0.5
693,0.5
694,3.001577909270217
695,0.5
696,0.5
697,2.7736842105263158
698,0.5
699,0.5
700,3.2535335689045937
701,0.5
702,0.5
703,0.5
704,2.8294985250737463
705,0.5
706,0.5
707,3.071411568674125
708,3.39103299856528
709,3.307720588235294
710,2.739334470989761
711,2.626194067370538
712,0.5
713,0.5
714,3.8900409626216077
715,0.5
716,0.5
717,0.5
718,3.4283639883833494
719,2.966494124230554
720,4.103381267003498
721,0.5
722,0.5
723,0.5
724,3.085627818656539
725,2.7868162692847123
726,0.5
727,0.5
728,3.810882444652323
729,0.5
730,0.5
731,0.5
732,0.5
733,3.6686106507395477
734,0.5
735,3.5119787045252884
736,3.1890463917525773
737,2.099103350637093
738,0.5
739,0.5
741,3.9678439327049277
742,2.7386486486486485
743,2.731932918395574
744,0.5
745,4.104362388693734
746,0.5
747,0.5
748,3.164582492940702
749,0.5
750,4.215804447106386
751,0.5
752,0.5
753,0.5
754,0.5
755,0.5
756,0.5
757,0.5
758,0.5
759,0.5
760,0.5
761,2.7919966063348416
762,2.403895524054024
763,0.5
764,0.5
765,3.021151832460733
766,3.4238470873786406
767,0.5
768,0.5
769,0.5
770,0.5
771,0.5
772,0.5
773,0.5
774,0.5
775,0.5
776,0.5
777,0.5
778,4.007664971082154
779,0.5
780,3.373931536542473
781,3.41506922257721
782,2.874856924837848
783,3.2644248782315475
784,2.705886421802587
785,3.279727095516569
786,3.1348300025953804
787,0.5
788,2.811082662765179
789,0.5
790,0.5
791,0.5
792,0.5
793,0.5
794,0.5
795,0.5
796,0.5
797,0.5
798,2.823420074349442
799,3.369268791545935
800,4.053235429095915
801,2.998701298701299
802,3.4703280797684144
803,0.5
804,3.0610283517539645
805,3.6992076210826212
806,0.5
807,0.5
808,0.5
809,2.8338509316770186
810,1.8094462540716612
812,0.5
813,0.5
814,0.5
815,0.5
816,0.5
818,2.6240164855751216
819,0.5
820,0.5
821,0.5
822,0.5
823,0.5
824,0.5
825,0.5
826,0.5
827,0.5
828,3.1184115523465703
829,2.66396292004635
830,3.088307641849787
831,0.5
832,3.446133294822731
833,2.7182422451994093
834,0.5
835,0.5
836,2.895021645021645
837,3.4299137931034482
838,3.7754716981132077
839,2.731730252552391
840,0.5
841,0.5
842,2.775118358758548
843,0.5
844,0.5
845,0.5
846,0.5
847,0.5
848,3.651875330163761
849,2.7584182686105017
850,0.5
851,3.4914921465968587
852,3.178850644735506
853,0.5
854,0.5
855,0.5
856,0.5
857,0.5
858,4.324336165187245
859,0.5
860,0.5
861,3.4439055250948964
862,0.5
864,0.5
865,0.5
866,3.7172313483915125
867,0.5
868,0.5
869,0.5
870,0.5
871,0.5
872,0.5
873,0.5
874,0.5
875,0.5
876,0.5
877,0.5
878,0.5
879,2.826996197718631
880,2.4714881780250346
881,2.825
882,0.5
884,0.5
885,0.5
886,3.0597060624617267
887,0.5
889,0.5
890,0.5
891,2.5736814891416753
892,3.731042654028436
893,0.5
894,0.5
895,0.5
896,0.5
897,0.5
898,4.1377134943837515
899,4.050986691142726
900,3.794370065224854
901,3.6150414276609304
902,3.826515524889108
903,4.120821574161179
904,4.237947624243627
905,4.130419661488523
906,4.017941454202077
907,0.5
908,4.196617210682493
909,4.033357053904999
910,4.060091782838341
911,4.047311575487203
912,4.206563778356267
913,4.154075222321938
914,3.9047152290548905
915,3.893845558351074
916,4.0514797507788165
917,3.6296296296296298
918,3.721857923497268
919,3.9386811582447887
920,3.809824106899373
921,3.786102308736985
922,4.20650108577633
923,4.092687653868315
924,3.981349757113116
925,0.5
926,4.169692186266772
927,0.5
928,4.070234454638125
929,0.5
930,4.161201106282102
931,3.8885002186270223
932,3.8105110896817744
933,3.994820799668531
934,3.461859688195991
935,0.5
936,3.985652797704448
937,0.5
938,3.5968440594059405
939,0.5
940,3.8764135702746363
941,0.5
942,4.0611071171818836
943,3.812190594059406
944,3.816699604743083
945,4.040906850665352
946,3.945575842696629
947,4.022017837235229
948,3.7396844660194173
949,3.902317880794702
950,4.153254972875226
951,4.0991556091676715
952,3.4804006968641117
953,4.032858814352574
954,4.01058802940147
955,4.018418688230009
956,0.5
957,0.5
958,0.5
959,0.5
960,0.5
961,0.5
962,0.5
963,0.5
964,0.5
965,3.9797520661157026
966,0.5
967,0.5
968,3.653091817613991
969,4.065862437980348
970,0.5
971,3.928077455048409
972,0.5
973,0.5
974,0.5
975,0.5
976,0.5
977,0.5
979,0.5
980,0.5
981,0.5
982,0.5
983,0.5
984,0.5
985,0.5
986,3.516552511415525
987,0.5
988,0.5
989,0.5
990,0.5
991,3.5438931297709924
992,0.5
993,0.5
994,4.003922378199835
996,3.0
997,0.5
998,0.5
999,3.2780284623394653
1000,0.5
1001,0.5
1002,0.5
1003,3.1321381142098272
1004,2.667684996605567
1005,2.482501286670098
1006,3.2320028510334997
1007,2.965721040189125
1008,0.5
1009,3.1507673164661965
1010,3.0850752508361206
1011,2.7510460251046025
1012,3.5482209737827715
1013,3.436047876085426
1014,3.391304347826087
1015,3.2749236323243545
1016,3.1315201192250375
1017,3.5136230943885827
1018,3.081069237510955
1019,3.544120232026718
1020,3.2586713697824807
1021,2.824153166421208
1022,3.5569092991773403
1023,3.7360258481421647
1024,3.1848428835489835
1025,3.5539122957867586
1026,0.5
1027,3.293815071888944
1028,3.7265392500496
1029,3.4733164612676055
1030,3.097347994825356
1031,3.3461538461538463
1032,3.6240485252140817
1033,3.451842913558578
1034,3.520947802197802
1035,3.8015149527806926
1036,3.9332307440897702
1037,2.736326653608558
1038,0.5
1039,0.5
1040,0.5
1041,4.04407206509105
1042,3.449582530507386
1043,3.012646793134598
1044,0.5
1045,0.5
1046,3.9491593274619694
1047,3.4245560318432333
1049,3.393713204373423
1050,3.7523599748269354
1051,3.5682888540031397
1052,0.5
1053,0.5
1054,0.5
1055,0.5
1056,0.5
1057,3.439008690054715
1058,0.5
1059,3.5503586800573887
1060,3.8360339092177274
1061,3.6400787495525595
1062,0.5
1063,0.5
1065,0.5
1066,3.9677541729893777
1067,0.5
1068,0.5
1069,0.5
1070,0.5
1071,0.5
1073,3.713415719933046
1075,0.5
1076,0.5
1077,3.8331358317286326
1078,3.7171052631578947
1079,3.8345168653309663
1080,3.9880581747020103
1081,3.506826414042909
1082,3.637375512595196
1083,3.4824137931034485
1084,3.8728776900616415
1085,3.6729776247848536
1086,4.033838973162194
1087,0.5
1088,3.25002094679514
1089,4.092293699832535
1090,3.9036080019052157
1091,2.7971879425450132
1092,3.350841659915384
1093,3.3601018442058903
1094,3.6508745715039113
1095,3.8585456906346374
1096,3.9089245495495497
1097,3.7330790127738283
1098,0.5
1099,3.826385358413828
1100,2.847632850241546
1101,3.4163203442037844
1102,0.5
1103,3.78961419221495
1104,4.000883818094167
1105,0.5
1106,0.5
1107,0.5
1109,0.5
1110,0.5
1111,3.9347826086956523
1112,0.5
1113,0.5
1114,0.5
1115,0.5
1116,0.5
1117,0.5
1118,0.5
1119,0.5
1120,3.560452238117213
1121,0.5
1122,0.5
1123,0.5
1124,3.680610122486711
1125,3.631353337415799
1126,2.6351258186832127
1127,3.6682604735883424
1128,3.0553737043098743
1129,3.402909447531873
1130,3.2168643630737495
1131,4.107733927434755
1132,4.06512678013199
1133,0.5
1134,0.5
1135,3.098137149028078
1136,4.147655276621689
1137,0.5
1138,0.5
1139,0.5
1140,0.5
1141,0.5
1142,0.5
1143,0.5
1144,0.5
1145,0.5
1146,0.5
1147,4.132270693512305
1148,4.124787164374591
1149,0.5
1150,3.9043970686209195
1151,0.5
1152,0.5
1153,0.5
1154,0.5
1155,0.5
1156,0.5
1157,0.5
1158,0.5
1159,0.5
1160,0.5
1161,3.8105006954102922
1162,0.5
1163,0.5
1164,0.5
1165,0.5
1166,0.5
1167,0.5
1168,0.5
1169,0.5
1170,0.5
1171,3.7047257105089226
1172,4.1310807952622675
1173,3.4593995223473217
1174,0.5
1175,3.955622517463361
1176,3.897191011235955
1177,3.8498533724340174
1178,4.199341795956746
1179,3.7101755526658
1180,0.5
1181,0.5
1183,3.6195416327637644
1184,0.5
1185,3.888356807511737
1186,3.543399364887343
1187,3.66682156133829
1188,3.8267927724449464
1189,4.109203798392987
1190,3.4918973666441593
1191,2.8846666666666665
1192,3.9507104795737122
1193,4.2186616007543405
1194,3.4180588703261736
1196,4.144122313069856
1197,4.129097007632781
1198,4.123923182441701
1199,4.014331931413782
1200,3.9993372048983713
1201,4.129335976214073
1202,3.8561804335090804
1203,4.243014062405697
1204,4.136035830866166
1206,3.9841907824222935
1207,4.146440635556112
1208,4.114713689799014
1209,4.107454967005529
1210,3.996512919496695
1211,4.01193989804132
1212,4.201487350569919
1213,4.1805253650920005
1214,4.055518882196001
1215,3.7330416633218273
1216,3.8102477477477477
1217,4.142049808429118
1218,4.035884291468327
1219,4.067213040729703
1220,3.8001710654936462
1221,4.2617585117585115
1222,4.0433978262545285
1223,4.048278102664067
1224,4.110404624277456
1225,4.069599241166706
1226,3.88894030541416
1227,3.9663146779303062
1228,4.052931292008962
1230,4.042453118318979
1231,3.943201843567846
1232,4.079924953095685
1233,4.1270905474103
1234,4.142360446570973
1235,3.9752650176678443
1236,0.5
1237,4.093324116136678
1238,3.9487092391304346
1240,3.8968066922200353
1241,3.715703651187522
1242,3.960027567195038
1243,3.9330924495389983
1244,4.049196669403073
1245,3.966821606026607
1246,3.9223771740001605
1247,4.031510361033967
1248,4.141198424217293
1249,3.867116606170599
1250,4.095140098147855
1251,4.028247777459134
1252,4.158633114773465
1253,3.9118130964132938
1254,4.123320895522388
1255,3.433920704845815
1256,4.083693304535637
1257,3.828082191780822
1258,4.0278640874010225
1259,3.991010839869569
1260,4.1606988783434
1261,3.7882338581716097
1262,4.103683976919663
1263,3.9688961440042356
1264,4.005371900826447
1265,3.8917614844746917
1266,3.994798000270234
1267,4.098406959665574
1268,3.4966397849462365
1269,4.040050527567246
1270,3.9538763988305274
1271,3.741083916083916
1272,4.0290668348045395
1273,4.007962359753891
1274,3.9070299727520434
1275,3.6180026281208937
1276,4.089829185814619
1277,3.7955331028981654
1278,3.9849621649352316
1279,3.842840512223516
1280,4.12071675573719
1281,4.049110159945934
1282,3.717453213995118
1283,4.037661050545094
1284,4.159965034965035
1285,3.7498168162667156
1286,3.5619617224880384
1287,3.820830052862445
1288,4.008968474453437
1289,3.9546247818499127
1290,3.5431778929188256
1291,3.985201012978791
1292,3.9737302977232924
1293,3.9856730571016286
1295,3.679670500466273
1296,3.9344343517753924
1297,3.6570100143061515
1298,3.69678334910123
1299,4.070998089078348
1300,4.023482769136932
1301,3.856590181430096
1302,3.63714378238342
1303,4.025433526011561
1304,4.039633147723551
1305,3.883464566929134
1306,3.5741293532338307
1307,3.8318020282569125
1308,0.5
1309,0.5
1310,0.5
1311,0.5
1312,0.5
1313,0.5
1314,0.5
1315,0.5
1316,0.5
1317,0.5
1318,0.5
1319,0.5
1320,3.112239715591671
1321,3.5829349269588313
1322,0.5
1323,0.5
1324,0.5
1325,0.5
1326,0.5
1327,2.933502538071066
1328,0.5
1329,0.5
1330,0.5
1331,0.5
1332,0.5
1333,3.7450243444093276
1334,3.117172493276988
1335,0.5
1336,0.5
1337,0.5
1339,3.44905273937532
1340,3.7448123620309053
1341,0.5
1342,2.9840665538635083
1343,3.5417077715663705
1344,3.793162393162393
1345,3.4604175728577644
1346,3.012688821752266
1347,3.316182882770649
1348,3.875756048387097
1349,0.5
1350,3.576494162746123
1351,0.5
1352,0.5
1353,3.180899444163719
1354,3.838356895172046
1355,0.5
1356,3.6545932715342153
1357,3.860718611223254
1358,3.999015748031496
1359,2.5510042283298096
1360,0.5
1361,4.0620774431468964
1363,3.0833861762840837
1364,0.5
1365,3.827352085354025
1366,3.3885622661678245
1367,3.0324079320113313
1368,0.5
1369,0.5
1370,3.4474861010394005
1371,3.0927526950581705
1372,3.319209862162687
1373,2.850331967792061
1374,3.70209666181035
1375,3.2530893994979726
1376,3.5012713547874452
1377,3.1304380270129095
1378,3.2948275862068965
1379,2.982378070487718
1380,3.3126619770455386
1381,1.9705031810294968
1382,0.5
1383,0.5
1384,0.5
1385,3.136
1386,0.5
1387,3.782392095253845
1388,2.5882217090069286
1389,1.861842105263158
1390,3.2395150720838792
1391,2.9703603907039406
1392,3.621307353865493
1393,3.5969512195121953
1394,3.8756302521008403
1395,3.3678435114503817
1396,3.650008506294658
1397,0.5
1398,0.5
1399,3.410938654841094
1400,0.5
1401,3.5271542360608255
1404,0.5
1405,2.96199595575116
1406,0.5
1407,3.2786216005283064
1408,3.7138791227189016
1409,3.0443632567849686
1410,0.5
1411,3.7876475930971845
1412,0.5
1413,0.5
1414,3.442371752165223
1415,0.5
1416,3.1505580122130974
1417,0.5
1419,3.8591806876371617
1420,0.5
1421,0.5
1422,3.057254755688176
1423,0.5
1424,0.5
1425,3.200835791543756
1426,0.5
1427,0.5
1428,0.5
1429,3.293914680050188
1430,0.5
1431,2.5478395061728394
1432,2.858475894245723
1433,0.5
1434,0.5
1436,0.5
1437,0.5
1438,2.8217465753424658
1439,0.5
1440,0.5
1441,3.5323234102518937
1442,0.5
1443,0.5
1444,0.5
1445,2.3147679324894517
1446,4.007751937984496
1447,0.5
1448,0.5
1449,3.9275655694419997
1450,0.5
1453,2.430527036276523
1454,0.5
1455,0.5
1456,0.5
1457,3.1089385474860336
1458,0.5
1459,3.3454043048283886
1460,0.5
1461,2.7740501212611157
1462,0.5
1463,0.5
1464,3.723110151187905
1465,0.5
1466,3.810181036027962
1467,0.5
1468,2.552093023255814
1470,0.5
1471,0.5
1472,0.5
1473,0.5
1474,2.522933182332956
1475,0.5
1476,3.352637403172261
1477,0.5
1479,3.1571633611691023
1480,3.250566893424036
1482,0.5
1483,3.084108671380722
1484,0.5
1485,3.2380838259572884
1486,0.5
1487,3.114864864864865
1488,3.0374129051802483
1489,0.5
1490,0.5
1493,0.5
1495,0.5
1496,0.5
1497,0.5
1498,3.190035273368607
1499,2.0795168595873177
1500,3.7289104638619204
1501,0.5
1502,0.5
1503,2.612676056338028
1504,0.5
1507,0.5
1508,0.5
1509,0.5
1510,0.5
1511,0.5
1513,2.955959544232493
1514,0.5
1515,2.654039698071009
1516,0.5
1517,3.4114130902210373
1518,3.313294400549639
1519,0.5
1520,0.5
1522,0.5
1523,0.5
1524,0.5
1525,0.5
1526,0.5
1527,3.7699454046390977
1528,0.5
1529,0.5
1531,0.5
1532,0.5
1533,0.5
1534,0.5
1535,0.5
1537,3.9453863257365205
1538,0.5
1539,0.5
1541,3.115632754342432
1542,3.557526609224531
1543,0.5
1544,2.9984304369663484
1545,0.5
1546,0.5
1547,0.5
1548,0.5
1549,0.5
1550,0.5
1551,0.5
1552,3.19796903942842
1553,0.5
1554,3.520712510356255
1555,0.5
1556,1.9109178743961353
1557,0.5
1558,0.5
1559,0.5
1561,0.5
1562,2.160149918962723
1563,0.5
1564,0.5
1565,0.5
1566,3.4190598656950995
1567,0.5
1568,0.5
1569,3.2756849315068495
1570,0.5
1571,0.5
1572,0.5
1573,3.32798449997516
1574,0.5
1575,0.5
1577,0.5
1578,0.5
1579,0.5
1580,3.5817083457378187
1581,0.5
1582,0.5
1583,0.5
1584,3.684536463628801
1585,0.5
1586,2.9301132075471696
1587,3.243478260869565
1588,2.6904138915318745
1589,3.2779854620976114
1590,2.9764170459247
1591,2.637077181835171
1592,2.330945558739255
1593,2.900131406044678
1594,3.6587167581257916
1595,0.5
1596,0.5
1597,3.3279432064681522
1598,0.5
1599,0.5
1600,0.5
1601,0.5
1602,0.5
1603,2.78993399339934
1604,0.5
1605,0.5
1606,0.5
1608,3.304844948089842
1609,0.5
1610,3.862846830588766
1611,3.4090180360721445
1612,0.5
1613,0.5
1614,3.1490011750881317
1615,3.482252141982864
1616,3.0170906200317966
1617,4.063227503693827
1619,3.428169307756464
1620,3.359182275011421
1621,0.5
1622,0.5
1623,2.52099609375
1624,0.5
1625,3.867109990883252
1626,0.5
1627,3.138155221454693
